Dataset,Date_added,Graph#,filename,study_id,class,genus,species,transmission_route,taxa,sociality,scale,interaction_type,definition_of_interaction,edge_wt_type,edge_wt_type_reduced,geographical_location,population_type,data_collection_duration_unit_day,nodes,edges,network.density,avg.degree,std.degree.node,CV.degree,deg.assort,avg.betw.centrality,avg.betw.centrality.weighted,clustering,Q,Qmax,Qrel,cohesion,num.modules,diameter,Citation
,1/1/18,479,N480_tortoise_sah_network_FI_aggregate_year_2010_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"California, USA",free-ranging,240,750,123,0,0.328,0.758,2.311,0.339,0,0,0.032,0.504,0.654,0.771,0.138211382,3,11,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,480,N481_tortoise_sah_network_FI_aggregate_year_2010_season_inactive.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"California, USA",free-ranging,120,750,31,0,0.083,0.316,3.807,0.787,0,0,0.007,0.22,0.42,0.524,0.128514056,2,3,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,481,N482_tortoise_sah_network_FI_aggregate_year_2011_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"California, USA",free-ranging,240,908,479,0.001,1.055,1.633,1.548,0.515,0,0,0.119,0.805,0.877,0.918,0.48019709,11,18,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,482,N483_tortoise_sah_network_FI_aggregate_year_2011_season_inactive.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"California, USA",free-ranging,120,908,19,0,0.042,0.216,5.143,1,0,0,0.003,0,0,NA,0.157331655,1,1,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,483,N484_tortoise_sah_network_FI_aggregate_year_2012_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"California, USA",free-ranging,240,640,106,0.001,0.331,0.882,2.665,0.355,0,0,0.042,0.488,0.746,0.654,0.217145015,4,6,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,484,N485_tortoise_sah_network_FI_aggregate_year_2012_season_inactive.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"California, USA",free-ranging,120,640,5,0,0.016,0.124,7.75,nan,0,0,0,0,0,NA,0.1953125,1,1,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,485,N486_tortoise_sah_network_FI_aggregate_year_2013_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"California, USA",free-ranging,240,144,83,0.008,1.153,1.34,1.162,0.272,0,0,0.124,0.543,0.709,0.766,0.240917414,4,9,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,486,N487_tortoise_sah_network_HW_aggregate_year_2009_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"Nevada, USA",free-ranging,240,22,9,0.039,0.818,0.936,1.144,-0.543,0.002,0.002,0.136,0.219,0.469,0.467,0.333407424,2,3,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,487,N488_tortoise_sah_network_HW_aggregate_year_2011_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"Nevada, USA",free-ranging,240,20,6,0.032,0.6,0.735,1.225,-0.333,0.001,0.001,0,0.167,0.5,0.334,0.333333333,2,3,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,488,N489_tortoise_sah_network_HW_aggregate_year_2012_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"Nevada, USA",free-ranging,240,17,7,0.051,0.824,1.042,1.265,0.588,0,0,0.196,0,0,NA,0.713877784,1,2,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,489,N490_tortoise_sah_network_LM_aggregate_year_1998_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"Nevada, USA",free-ranging,240,51,89,0.07,3.49,3.522,1.009,0.048,0.014,0.014,0.37,0.363,0.775,0.468,0.561829316,5,5,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,490,N491_tortoise_sah_network_LM_aggregate_year_1998_season_inactive.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"Nevada, USA",free-ranging,120,51,11,0.009,0.431,0.913,2.118,1,0,0,0.137,0,0,NA,0.545926027,1,1,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
,1/1/18,491,N492_tortoise_sah_network_LM_aggregate_year_1999_season_active.graphml,sah,Reptilia,Gopherus,agassizii,Indirect,Gopherus_agassizii,Relativelysolitary,spatial,social_projection_bipartite,A bipartite network was first constructed based on burrow use - an edge connecting a tortoise node to a burrow node indicated burrow use by the individual. Social networks of desert tortoises were then constructed by the bipartite network into a single-mode projection of tortoise nodes.,unweighted,unweighted,"Nevada, USA",free-ranging,240,44,34,0.036,1.545,1.499,0.97,-0.055,0.004,0.004,0.27,0.416,0.666,0.625,0.353045013,3,6,"Sah, Pratha, et al. ""Inferring social structure and its drivers from refuge use in the desert tortoise, a relatively solitary species."" Behavioral Ecology and Sociobiology 70.8 (2016): 1277-1289."
